2025-09-22 21:54:07.325977, Frame:67, ClassID:2, Confidence:0.2074, BBox:(496,422,549,655)
2025-09-22 21:54:07.326045, Frame:67, ClassID:0, Confidence:0.2207, BBox:(539,478,761,599)
2025-09-22 21:54:07.445561, Frame:69, ClassID:2, Confidence:0.2578, BBox:(533,350,488,716)
2025-09-22 21:54:07.445607, Frame:69, ClassID:0, Confidence:0.2818, BBox:(621,502,711,538)
2025-09-22 21:54:07.741610, Frame:74, ClassID:0, Confidence:0.2301, BBox:(648,422,794,655)
2025-09-22 21:54:07.801635, Frame:75, ClassID:0, Confidence:0.2036, BBox:(597,409,835,668)
2025-09-22 21:54:08.461544, Frame:86, ClassID:0, Confidence:0.2683, BBox:(613,473,850,580)
2025-09-22 21:54:08.581737, Frame:88, ClassID:0, Confidence:0.2358, BBox:(627,468,844,598)
2025-09-22 21:54:08.641960, Frame:89, ClassID:0, Confidence:0.2570, BBox:(683,487,763,588)
2025-09-22 21:54:08.701793, Frame:90, ClassID:0, Confidence:0.2806, BBox:(600,485,906,593)
2025-09-22 21:54:08.761671, Frame:91, ClassID:0, Confidence:0.2599, BBox:(618,457,963,620)
2025-09-22 21:54:08.821632, Frame:92, ClassID:2, Confidence:0.2371, BBox:(466,247,630,832)
2025-09-22 21:54:08.821679, Frame:92, ClassID:0, Confidence:0.2616, BBox:(570,454,995,623)
2025-09-22 21:54:08.881597, Frame:93, ClassID:0, Confidence:0.3119, BBox:(622,474,586,600)
2025-09-22 21:54:08.941566, Frame:94, ClassID:0, Confidence:0.2846, BBox:(595,478,903,595)
2025-09-22 21:54:09.001886, Frame:95, ClassID:2, Confidence:0.2383, BBox:(1085,280,584,797)
2025-09-22 21:54:09.001938, Frame:95, ClassID:0, Confidence:0.5094, BBox:(591,470,795,607)
2025-09-22 21:54:09.061786, Frame:96, ClassID:0, Confidence:0.4327, BBox:(640,480,652,554)
2025-09-22 21:54:09.121708, Frame:97, ClassID:2, Confidence:0.2561, BBox:(1154,341,527,736)
2025-09-22 21:54:09.121772, Frame:97, ClassID:0, Confidence:0.3519, BBox:(564,476,734,557)
2025-09-22 21:54:09.181707, Frame:98, ClassID:0, Confidence:0.2194, BBox:(554,472,741,605)
2025-09-22 21:54:09.242041, Frame:99, ClassID:0, Confidence:0.3424, BBox:(607,474,723,603)
2025-09-22 21:54:09.303094, Frame:100, ClassID:0, Confidence:0.3227, BBox:(661,475,710,602)
2025-09-22 21:54:09.362011, Frame:101, ClassID:0, Confidence:0.2911, BBox:(672,431,811,647)
2025-09-22 21:54:09.421818, Frame:102, ClassID:0, Confidence:0.2222, BBox:(602,462,842,610)
2025-09-22 21:54:09.481567, Frame:103, ClassID:0, Confidence:0.3227, BBox:(639,452,824,625)
2025-09-22 21:54:09.541777, Frame:104, ClassID:0, Confidence:0.2725, BBox:(628,466,819,611)
2025-09-22 21:54:09.721670, Frame:107, ClassID:2, Confidence:0.2286, BBox:(886,404,650,671)
2025-09-22 21:54:09.781640, Frame:108, ClassID:2, Confidence:0.3901, BBox:(812,515,629,562)
2025-09-22 21:54:09.961715, Frame:111, ClassID:1, Confidence:0.2284, BBox:(763,799,496,278)
2025-09-22 21:54:10.021637, Frame:112, ClassID:2, Confidence:0.2822, BBox:(772,497,636,578)
2025-09-22 21:54:10.021682, Frame:112, ClassID:1, Confidence:0.3054, BBox:(767,762,495,316)
2025-09-22 21:54:10.142147, Frame:114, ClassID:2, Confidence:0.2606, BBox:(761,420,658,651)
2025-09-22 21:54:10.142193, Frame:114, ClassID:1, Confidence:0.2270, BBox:(759,753,550,324)
2025-09-22 21:54:10.201745, Frame:115, ClassID:2, Confidence:0.3159, BBox:(818,428,601,642)
2025-09-22 21:54:10.261659, Frame:116, ClassID:2, Confidence:0.2171, BBox:(843,362,568,708)
2025-09-22 21:54:10.441731, Frame:119, ClassID:2, Confidence:0.2288, BBox:(819,350,555,716)
2025-09-22 21:54:10.561475, Frame:121, ClassID:2, Confidence:0.2290, BBox:(859,359,534,711)
2025-09-22 21:54:11.461681, Frame:136, ClassID:2, Confidence:0.2802, BBox:(794,306,629,771)
2025-09-22 21:54:11.581592, Frame:138, ClassID:2, Confidence:0.2716, BBox:(792,368,657,706)
2025-09-22 21:54:11.642800, Frame:139, ClassID:2, Confidence:0.2831, BBox:(818,390,630,686)
2025-09-22 21:54:11.701831, Frame:140, ClassID:2, Confidence:0.3217, BBox:(831,318,623,759)
2025-09-22 21:54:11.761718, Frame:141, ClassID:2, Confidence:0.3982, BBox:(911,295,528,782)
2025-09-22 21:54:12.001438, Frame:145, ClassID:2, Confidence:0.2951, BBox:(718,403,678,674)
2025-09-22 21:54:12.121712, Frame:147, ClassID:2, Confidence:0.2568, BBox:(673,306,704,772)
2025-09-22 21:54:12.181703, Frame:148, ClassID:2, Confidence:0.2411, BBox:(689,372,624,701)
2025-09-22 21:54:12.241617, Frame:149, ClassID:2, Confidence:0.4228, BBox:(691,406,658,671)
2025-09-22 21:54:12.301703, Frame:150, ClassID:2, Confidence:0.4884, BBox:(671,342,699,735)
2025-09-22 21:54:12.361500, Frame:151, ClassID:2, Confidence:0.3713, BBox:(646,335,707,742)
2025-09-22 21:54:12.422622, Frame:152, ClassID:2, Confidence:0.3537, BBox:(722,318,593,759)
2025-09-22 21:54:12.481640, Frame:153, ClassID:2, Confidence:0.3742, BBox:(697,401,615,675)
2025-09-22 21:54:12.541699, Frame:154, ClassID:2, Confidence:0.4426, BBox:(647,361,677,716)
2025-09-22 21:54:12.601888, Frame:155, ClassID:2, Confidence:0.3804, BBox:(694,390,597,685)
2025-09-22 21:54:12.661693, Frame:156, ClassID:2, Confidence:0.2939, BBox:(706,367,584,710)
2025-09-22 21:54:12.721888, Frame:157, ClassID:2, Confidence:0.3814, BBox:(663,362,615,715)
2025-09-22 21:54:12.781682, Frame:158, ClassID:2, Confidence:0.3395, BBox:(669,405,607,672)
2025-09-22 21:54:12.841649, Frame:159, ClassID:2, Confidence:0.2969, BBox:(665,346,625,731)
2025-09-22 21:54:13.021812, Frame:162, ClassID:2, Confidence:0.2683, BBox:(688,428,635,649)
2025-09-22 21:54:13.021857, Frame:162, ClassID:0, Confidence:0.2277, BBox:(675,394,795,683)
2025-09-22 21:54:13.201685, Frame:165, ClassID:0, Confidence:0.2156, BBox:(683,424,834,653)
2025-09-22 21:54:13.261694, Frame:166, ClassID:2, Confidence:0.2307, BBox:(660,453,508,597)
2025-09-22 21:54:13.321646, Frame:167, ClassID:0, Confidence:0.2002, BBox:(719,405,786,672)
2025-09-22 21:54:13.441692, Frame:169, ClassID:1, Confidence:0.3348, BBox:(819,740,513,320)
2025-09-22 21:54:13.501528, Frame:170, ClassID:2, Confidence:0.2515, BBox:(880,303,633,768)
2025-09-22 21:54:13.501575, Frame:170, ClassID:1, Confidence:0.3324, BBox:(785,733,537,340)
2025-09-22 21:54:13.561477, Frame:171, ClassID:1, Confidence:0.2447, BBox:(801,731,543,342)
2025-09-22 21:54:13.621425, Frame:172, ClassID:1, Confidence:0.3132, BBox:(799,747,474,316)
2025-09-22 21:54:13.681452, Frame:173, ClassID:2, Confidence:0.2363, BBox:(882,312,642,763)
2025-09-22 21:54:13.741496, Frame:174, ClassID:2, Confidence:0.2267, BBox:(982,292,555,780)
2025-09-22 21:54:13.741542, Frame:174, ClassID:1, Confidence:0.2403, BBox:(808,731,547,327)
2025-09-22 21:54:13.801951, Frame:175, ClassID:2, Confidence:0.2207, BBox:(644,508,542,559)
2025-09-22 21:54:13.861453, Frame:176, ClassID:2, Confidence:0.2917, BBox:(828,356,668,720)
2025-09-22 21:54:13.917883, Frame:177, ClassID:2, Confidence:0.3086, BBox:(639,493,667,584)
2025-09-22 21:54:14.037927, Frame:179, ClassID:2, Confidence:0.2692, BBox:(780,326,672,745)
2025-09-22 21:54:14.037972, Frame:179, ClassID:2, Confidence:0.3176, BBox:(598,508,681,569)
2025-09-22 21:54:14.097622, Frame:180, ClassID:2, Confidence:0.2401, BBox:(603,462,574,570)
2025-09-22 21:54:14.337676, Frame:184, ClassID:2, Confidence:0.2329, BBox:(459,448,560,576)
2025-09-22 21:54:14.337720, Frame:184, ClassID:0, Confidence:0.2639, BBox:(304,491,855,587)
2025-09-22 21:54:14.337739, Frame:184, ClassID:0, Confidence:0.2809, BBox:(687,427,780,650)
2025-09-22 21:54:14.397673, Frame:185, ClassID:0, Confidence:0.3049, BBox:(491,459,942,612)
2025-09-22 21:54:14.577615, Frame:188, ClassID:2, Confidence:0.2023, BBox:(565,439,611,636)
2025-09-22 21:54:14.997586, Frame:195, ClassID:2, Confidence:0.2313, BBox:(1002,170,643,907)
2025-09-22 21:54:15.058719, Frame:196, ClassID:2, Confidence:0.2004, BBox:(631,460,516,617)
2025-09-22 21:54:15.237607, Frame:199, ClassID:2, Confidence:0.2016, BBox:(975,154,674,923)
2025-09-22 21:54:15.777595, Frame:208, ClassID:2, Confidence:0.2106, BBox:(677,480,641,597)
2025-09-22 21:54:17.097570, Frame:230, ClassID:2, Confidence:0.2323, BBox:(659,425,554,652)
2025-09-22 21:54:17.217994, Frame:232, ClassID:2, Confidence:0.3051, BBox:(596,532,662,544)
2025-09-22 21:54:17.277701, Frame:233, ClassID:2, Confidence:0.2599, BBox:(516,514,710,555)
2025-09-22 21:54:17.337618, Frame:234, ClassID:2, Confidence:0.2357, BBox:(660,457,584,619)
2025-09-22 21:54:17.397418, Frame:235, ClassID:2, Confidence:0.2894, BBox:(648,505,560,569)
2025-09-22 21:54:17.457675, Frame:236, ClassID:2, Confidence:0.2333, BBox:(510,542,725,524)
2025-09-22 21:54:17.517611, Frame:237, ClassID:2, Confidence:0.2766, BBox:(714,498,612,569)
2025-09-22 21:54:17.577603, Frame:238, ClassID:2, Confidence:0.3410, BBox:(685,516,655,557)
2025-09-22 21:54:17.637614, Frame:239, ClassID:2, Confidence:0.2209, BBox:(732,519,581,554)
2025-09-22 21:54:17.697523, Frame:240, ClassID:2, Confidence:0.2397, BBox:(770,448,602,624)
2025-09-22 21:54:17.697568, Frame:240, ClassID:0, Confidence:0.2065, BBox:(477,482,762,595)
2025-09-22 21:54:17.757574, Frame:241, ClassID:2, Confidence:0.3058, BBox:(820,442,537,635)
2025-09-22 21:54:17.757619, Frame:241, ClassID:0, Confidence:0.2499, BBox:(471,475,798,567)
2025-09-22 21:54:17.937680, Frame:244, ClassID:2, Confidence:0.2768, BBox:(562,482,676,591)
2025-09-22 21:54:17.997667, Frame:245, ClassID:2, Confidence:0.2538, BBox:(607,496,388,529)
2025-09-22 21:54:18.477460, Frame:253, ClassID:0, Confidence:0.2004, BBox:(528,480,985,574)
2025-09-22 21:54:18.657607, Frame:256, ClassID:0, Confidence:0.2009, BBox:(602,482,824,595)
2025-09-22 21:54:19.497589, Frame:270, ClassID:0, Confidence:0.2490, BBox:(415,458,830,619)
2025-09-22 21:54:19.557439, Frame:271, ClassID:0, Confidence:0.2014, BBox:(441,467,798,610)
2025-09-22 21:54:19.677264, Frame:273, ClassID:0, Confidence:0.2296, BBox:(451,460,812,617)
2025-09-22 21:54:19.737702, Frame:274, ClassID:0, Confidence:0.2622, BBox:(431,473,816,604)
